product_id,city,base_disc,opt_disc,base_price,opt_price,pred_units_delta_pct,pred_rev_delta_pct
3581,Others,0.0,0.0,65.0,65.0,0.6387,0.6387
3582,Bangalore,7.2623,4.2623,64.9164,67.0164,3.7202,7.0755
3582,Chandigarh Tricity,7.3016,4.3016,64.8889,66.9889,2.1538,5.4598
3582,Chennai,7.0721,4.0721,65.0495,67.1495,2.2368,5.5374
3582,Delhi-NCR,6.8417,3.8417,65.2108,67.3108,3.6974,7.0368
3582,Hyderabad,5.9964,2.9964,65.8025,67.9025,3.7573,7.0685
3582,Kolkata,6.8164,3.8164,65.2286,67.3286,3.7102,7.0491
3582,Lucknow,5.4581,2.4581,66.1793,68.2793,3.6827,6.9727
3582,Mumbai,7.9073,4.9073,64.4649,66.5649,2.3818,5.7169
3582,Others,6.8188,3.8188,65.2268,67.3268,3.6769,7.0148
3582,Pune,6.84,3.84,65.212,67.312,3.7669,7.1085
3583,Ahmedabad,7.9674,4.9674,82.8293,85.5293,-3.9118,-0.7796
3583,Bangalore,8.7336,5.7336,82.1398,84.8398,-0.9988,2.2555
3583,Chandigarh Tricity,8.4001,5.4001,82.4399,85.1399,-3.9296,-0.7832
3583,Chennai,8.0218,5.0218,82.7804,85.4804,-0.8898,2.3428
3583,Delhi-NCR,8.481,5.481,82.3671,85.0671,-3.933,-0.7839
3583,Hyderabad,8.0161,5.0161,82.7855,85.4855,-1.003,2.2258
3583,Kolkata,8.7294,5.7294,82.1435,84.8435,-3.9433,-0.786
3583,Lucknow,7.9948,4.9948,82.8047,85.5047,-3.9129,-0.7799
3583,Mumbai,9.8908,6.8908,81.0983,83.7983,-0.9736,2.3233
3583,Others,8.3063,5.3063,82.5243,85.2243,-0.9663,2.2739
3583,Pune,8.8932,5.8932,81.9961,84.6961,-0.975,2.2858
3586,Bangalore,20.3749,17.3749,123.4189,128.0689,-0.8668,2.8682
3586,Chennai,20.7651,17.8054,122.8141,127.4016,-1.1892,2.5017
3586,Delhi-NCR,21.3677,18.3677,121.88,126.53,-0.8297,2.9538
3586,Hyderabad,21.0779,18.0779,122.3293,126.9793,-0.9253,2.8408
3586,Kolkata,15.9678,12.9678,130.2499,134.8999,-1.0924,2.4387
3586,Mumbai,24.6975,21.6975,116.7188,121.3688,-2.0926,1.808
3586,Others,14.5255,11.5255,132.4855,137.1355,-0.4002,3.0955
3587,Bangalore,14.8043,11.8043,102.2348,105.8348,0.219,3.7481
3587,Chandigarh Tricity,15.3599,12.3599,101.5682,105.1682,-0.7844,2.7322
3587,Chennai,15.0056,12.3855,101.9932,105.1374,0.1637,3.2515
3587,Delhi-NCR,14.8786,11.8786,102.1457,105.7457,0.4713,4.0123
3587,Hyderabad,14.3043,11.3043,102.8348,106.4348,0.2017,3.7095
3587,Kolkata,15.1409,12.1409,101.8309,105.4309,-0.4368,3.083
3587,Lucknow,15.7649,12.7649,101.0821,104.6821,-0.5396,3.0027
3587,Mumbai,14.7477,11.7477,102.3028,105.9028,-1.0483,2.4337
3587,Others,14.8732,11.8732,102.1521,105.7521,0.741,4.2913
3587,Pune,15.3214,12.3214,101.6143,105.2143,-0.7348,2.7819
3588,Ahmedabad,19.1864,16.1864,161.6272,167.6272,-2.6269,0.9878
3588,Bangalore,17.7626,14.7626,164.4748,170.4748,-0.3832,3.2508
3588,Chandigarh Tricity,21.0814,18.0814,157.8372,163.8372,-1.4817,2.2633
3588,Chennai,19.0719,16.074,161.8562,167.852,-0.9503,2.7188
3588,Delhi-NCR,19.5231,16.5231,160.9538,166.9538,-0.4326,3.279
3588,Hyderabad,16.4654,13.4654,167.0692,173.0692,-0.3584,3.22
3588,Kolkata,18.8523,15.8523,162.2954,168.2954,-0.8591,2.8061
3588,Lucknow,15.0078,12.0078,169.9843,175.9843,-0.9142,2.5832
3588,Others,18.871,15.871,162.258,168.258,0.2926,4.0012
3592,Bangalore,0.3667,0.0,99.6333,100.0,2.7202,3.0983
3592,Chandigarh Tricity,0.484,0.0,99.516,100.0,-0.5154,-0.0315
3592,Chennai,0.0238,0.0,99.9762,100.0,3.0313,3.0558
3592,Delhi-NCR,0.6359,0.0,99.3641,100.0,2.3852,3.0404
3592,Hyderabad,0.4901,0.0,99.5099,100.0,2.5267,3.0316
3592,Kolkata,0.228,0.0,99.772,100.0,2.8257,3.0606
3592,Lucknow,0.5056,0.0,99.4944,100.0,2.504,3.0249
3592,Mumbai,0.0265,0.0,99.9735,100.0,3.057,3.0843
3592,Others,0.2212,0.0,99.7788,100.0,2.8228,3.0508
3592,Pune,0.276,0.0,99.724,100.0,2.7573,3.0417
3595,Pune,3.8584,0.8584,240.3539,247.8539,-2.3356,0.7119
3596,Bangalore,1.8011,0.0,67.7573,69.0,5.9704,7.914
3596,Chandigarh Tricity,1.4116,0.0,68.026,69.0,3.8032,5.2894
3596,Chennai,1.1373,0.0,68.2153,69.0,5.9428,7.1615
3596,Delhi-NCR,1.6093,0.0,67.8896,69.0,5.4523,7.1771
3596,Hyderabad,2.2052,0.0,67.4784,69.0,5.9139,8.3023
3596,Kolkata,2.1422,0.0,67.5219,69.0,4.9655,7.2632
3596,Lucknow,2.2692,0.0,67.4342,69.0,2.8274,5.215
3596,Mumbai,1.8281,0.0,67.7386,69.0,5.2107,7.1699
3596,Others,1.7034,0.0,67.8246,69.0,6.0437,7.8814
3596,Pune,1.7829,0.0,67.7698,69.0,5.7714,7.6915
3795,Bangalore,17.233,14.233,147.3253,152.6653,-3.5212,-0.0242
3795,Chennai,19.1421,16.2926,143.927,148.9992,-1.2702,2.2093
3795,Delhi-NCR,19.6047,16.6047,143.1036,148.4436,-1.1716,2.5162
3795,Hyderabad,18.4286,15.4286,145.1972,150.5372,-3.5255,0.0226
3795,Kolkata,23.4271,20.4271,136.2998,141.6398,-1.6773,2.1748
3795,Others,18.4066,15.4066,145.2362,150.5762,-3.2911,0.2647
3796,Bangalore,6.0485,3.0485,131.532,135.732,3.0979,6.3899
3796,Chennai,6.7854,3.7854,130.5005,134.7005,1.8225,5.0995
3796,Delhi-NCR,5.2845,2.2845,132.6017,136.8017,3.0927,6.3581
3796,Hyderabad,7.3392,4.3392,129.7251,133.9251,3.0227,6.3582
3796,Kolkata,5.8493,2.8493,131.811,136.011,3.079,6.3635
3796,Lucknow,6.0027,3.0027,131.5962,135.7962,2.9932,6.2803
3796,Mumbai,11.0366,8.0366,124.5487,128.7487,1.7948,5.2275
3796,Others,6.4052,3.4052,131.0328,135.2328,3.0273,6.3296
3796,Pune,9.79,6.79,126.294,130.494,2.9564,6.3803
5460,Bangalore,12.1548,9.1548,65.8839,68.1339,-0.0875,3.3246
5460,Chandigarh Tricity,11.2536,8.2536,66.5598,68.8098,-0.0614,3.3169
5460,Chennai,10.5062,7.5062,67.1204,69.3704,-0.0435,3.3072
