week,week_date,cell_id,confidence,scored,pred_net_rev_delta,actual_net_rev_delta,pred_units,actual_units,applied,week_action,baseline_net_rev_wk,baseline_units_wk,baseline_osa,baseline_sov,actual_osa,actual_sov,strikes,cell_status
W1,2026-07-06,98567_100g_Chandigarh Tricity,High,True,0.0,,10.5,,False,hold,431.505,10.5,96.245216836575,0.0017590758470682,,,,
W1,2026-07-06,98567_100g_Chennai,High,True,0.0,,92.5,,False,hold,3885.91,92.5,84.43178893182856,2.9775913334249995e-05,,,,
W1,2026-07-06,98567_100g_Delhi-NCR,High,True,838.3377431906622,,725.3,,False,cut,30742.45,738.0,84.73558763558928,5.409751673321429,,,,
W1,2026-07-06,98567_100g_Hyderabad,High,True,0.0,,144.8,,False,hold,6042.7075,144.75,93.84620147541072,1.0192560363928572e-05,,,,
W1,2026-07-06,98567_100g_Kolkata,High,True,0.0,,46.8,,False,hold,1938.4700000000005,46.75,95.48458771783928,0.0006987872284845,,,,
W1,2026-07-06,98567_100g_Lucknow,High,True,0.0,,21.8,,False,hold,901.1075,21.75,94.78524743234765,5.074343931071429e-06,,,,
W1,2026-07-06,98567_100g_Mumbai,High,True,0.0,,80.5,,False,hold,3319.0150000000003,80.5,90.3550617911131,0.0083257764732027,,,,
W1,2026-07-06,98567_100g_Others,High,True,0.0,,295.0,,False,hold,12304.909999999998,295.0,88.933654706125,3.505704486851191,,,,
W1,2026-07-06,98567_100g_Pune,High,True,0.0,,39.8,,False,hold,1669.0475,39.75,94.2784053420119,0.0,,,,
W2,2026-07-06,108382_100g_Ahmedabad,High,True,0.0,,96.2,,False,hold,3485.8025,96.25,83.7626995646875,3.966712893375,,,,
W2,2026-07-06,108382_100g_Bangalore,High,True,0.0,,361.0,,False,hold,13500.91,361.0,80.00697259177083,2.778802750875,,,,
W2,2026-07-06,108382_100g_Chennai,High,True,0.0,,295.5,,False,hold,11728.5,295.5,81.40939510935357,5.525167555210714,,,,
W2,2026-07-06,108382_100g_Delhi-NCR,High,True,0.0,,583.0,,False,hold,21163.965,583.0,72.19917966123809,2.107638655171429,,,,
W2,2026-07-06,108382_100g_Hyderabad,High,True,0.0,,430.0,,False,hold,15047.81,430.0,86.45655442795535,2.532054495455357,,,,
W2,2026-07-06,108382_100g_Kolkata,High,True,0.0,,144.8,,False,hold,5586.3075,144.75,83.79832457325297,4.0534928704375,,,,
W2,2026-07-06,108382_100g_Lucknow,High,True,0.0,,108.2,,False,hold,3897.0,108.25,83.09319727883334,3.1233976141,,,,
W2,2026-07-06,108382_100g_Mumbai,High,True,0.0,,294.5,,False,hold,10137.405,294.5,67.8934354049643,1.3971028484214283,,,,
W2,2026-07-06,108382_100g_Others,High,True,0.0,,1312.0,,False,hold,47497.2325,1312.0,68.45999644817857,1.408663014425,,,,
W2,2026-07-06,108382_100g_Pune,High,True,0.0,,360.0,,False,hold,12084.6225,360.0,83.85197578730357,3.742011757598214,,,,
W2,2026-07-06,112761_1kg_Bangalore,High,True,0.0,,184.8,,False,hold,21458.86,184.75,90.67263542558928,0.0,,,,
W2,2026-07-06,112761_1kg_Chennai,High,True,0.0,,22.8,,False,hold,2693.445,22.75,72.15122265115001,0.0,,,,
W2,2026-07-06,112761_1kg_Delhi-NCR,High,True,0.0,,64.5,,False,hold,7522.204999999999,64.5,88.11568339337501,7.3254735e-07,,,,
W2,2026-07-06,112761_1kg_Hyderabad,High,True,0.0,,84.2,,False,hold,9766.145,84.25,85.48358464605357,6.387647546577381e-06,,,,
W2,2026-07-06,112761_1kg_Kolkata,High,True,0.0,,34.0,,False,hold,3977.4675000000007,34.0,82.51434219140475,0.0,,,,
W2,2026-07-06,112761_1kg_Lucknow,High,True,0.0,,11.2,,False,hold,1304.25,11.25,94.2051820729256,0.0,,,,
W2,2026-07-06,112761_1kg_Mumbai,High,True,0.0,,35.8,,False,hold,4164.0675,35.75,75.19727952657144,0.0,,,,
W2,2026-07-06,112761_1kg_Others,High,True,0.0,,171.5,,False,hold,19901.7225,171.5,79.8010204335357,4.423155243928572e-06,,,,
W2,2026-07-06,112761_1kg_Pune,High,True,0.0,,17.8,,False,hold,2033.36,17.75,86.44404249986906,0.0,,,,
W2,2026-07-06,122262_500g_Bangalore,High,True,0.0,,165.2,,False,hold,18380.3,165.25,90.85287805403571,0.0952430783714285,,,,
W2,2026-07-06,122262_500g_Chandigarh Tricity,High,True,0.0,,15.0,,False,hold,1655.36,15.0,90.00749109156547,0.0011992463670928,,,,
W2,2026-07-06,122262_500g_Delhi-NCR,High,True,0.0,,110.5,,False,hold,12287.09,110.5,87.20431815502975,0.0626894714758333,,,,
W2,2026-07-06,122262_500g_Hyderabad,High,True,0.0,,87.8,,False,hold,9740.9175,87.75,84.41059171976785,0.1404052036010714,,,,
W2,2026-07-06,122262_500g_Kolkata,High,True,0.0,,14.2,,False,hold,1585.4775000000002,14.25,71.31613756619048,0.0508599927561309,,,,
W2,2026-07-06,122262_500g_Mumbai,High,True,0.0,,44.2,,False,hold,4937.367499999999,44.25,73.63520288775,0.0499775798546428,,,,
W2,2026-07-06,122262_500g_Others,High,True,0.0,,113.0,,False,hold,12509.6325,113.0,69.272717271125,0.0512146780993452,,,,
W2,2026-07-06,122262_500g_Pune,High,True,0.0,,22.5,,False,hold,2515.0525,22.5,93.03147680485714,0.0418758535771428,,,,
W2,2026-07-06,126995_500g_Bangalore,High,True,2392.568680641184,,658.4,,False,cut,83356.9525,711.5,91.41704663373211,11.540465743973217,,,,
W2,2026-07-06,126995_500g_Chandigarh Tricity,High,True,301.25674368619025,,88.2,,False,cut,11903.5,94.25,96.79148445080358,9.065251440357144,,,,
W2,2026-07-06,126995_500g_Chennai,High,True,0.0,,65.8,,False,hold,8143.559999999999,65.75,76.3145645645,8.948099108041667,,,,
W2,2026-07-06,126995_500g_Delhi-NCR,High,True,0.0,,266.8,,False,hold,33298.3175,266.75,96.57413547193453,0.3499256565994048,,,,
W2,2026-07-06,126995_500g_Hyderabad,High,True,765.5529411764713,,220.0,,False,cut,29131.6125,236.0,85.73579585852679,9.047895418955356,,,,
W2,2026-07-06,126995_500g_Kolkata,High,True,778.8080205655534,,226.9,,False,cut,30366.475,243.0,88.41113786335714,5.49290025825,,,,
W2,2026-07-06,126995_500g_Lucknow,High,True,0.0,,64.8,,False,hold,8056.5,64.75,70.03169934625,5.510964368174999,,,,
W2,2026-07-06,126995_500g_Mumbai,High,True,0.0,,495.2,,False,hold,61818.185000000005,495.25,88.35203433264286,6.981800554184524,,,,
W2,2026-07-06,126995_500g_Others,High,True,0.0,,1027.8,,False,hold,129221.52,1027.75,60.53024916505356,2.6735286656785715,,,,
W2,2026-07-06,126995_500g_Pune,High,True,0.0,,171.8,,False,hold,21497.85,171.75,85.41801754139286,5.147846744053572,,,,
W2,2026-07-06,16655_100g_Chandigarh Tricity,Experimental,True,0.0,,0.8,,False,hold,126.5975,0.75,58.24829931954167,0.87058864235875,,,,
W2,2026-07-06,16655_100g_Others,Experimental,True,0.0,,1.5,,False,hold,255.4375,1.5,65.88302947239285,2.829672568232143e-05,,,,
W2,2026-07-06,16658_500g_Bangalore,High,True,493.2718618042232,,193.2,,False,cut,14919.6425,193.25,87.39177489189285,8.96157715288393,,,,
W2,2026-07-06,16658_500g_Chandigarh Tricity,High,True,0.0,,32.2,,False,hold,2547.225,32.25,71.2827988337381,5.775770944374523,,,,
W2,2026-07-06,16658_500g_Chennai,High,True,0.0,,53.0,,False,hold,4127.965,53.0,86.56145431144643,13.674372903589289,,,,
W2,2026-07-06,16658_500g_Delhi-NCR,High,True,0.0,,303.5,,False,hold,23518.2875,303.5,74.93258379182144,6.753660189309524,,,,
W2,2026-07-06,16658_500g_Hyderabad,High,True,463.8117073170721,,181.8,,False,cut,14077.3525,181.75,88.15718781921429,11.575980140696426,,,,
W2,2026-07-06,16658_500g_Kolkata,High,True,0.0,,117.5,,False,hold,9117.38,117.5,85.77492420178571,7.320065722589286,,,,
W2,2026-07-06,16658_500g_Lucknow,High,True,0.0,,34.0,,False,hold,2642.36,34.0,76.39642857142857,8.161375471771429,,,,
W2,2026-07-06,16658_500g_Mumbai,Experimental,True,0.0,,60.5,,False,hold,4607.0,60.5,68.11577183451786,1.656310791,,,,
W2,2026-07-06,16658_500g_Others,High,True,0.0,,680.8,,False,hold,52847.755000000005,680.75,59.75312645057143,4.81597136245,,,,
W2,2026-07-06,16658_500g_Pune,High,True,314.3102439024393,,123.2,,False,cut,9545.985,123.25,91.33826189342858,11.503637048160714,,,,
W2,2026-07-06,16659_100g_Delhi-NCR,High,True,0.0,,142.0,,False,hold,15526.995,142.0,64.0213673150119,0.3526337286773809,,,,
W2,2026-07-06,16659_100g_Hyderabad,High,True,0.0,,51.5,,False,hold,6834.385,51.5,67.75427646794643,0.1912179678398809,,,,
W2,2026-07-06,16659_100g_Lucknow,High,True,0.0,,13.5,,False,hold,1807.3475,13.5,68.1041083098869,0.2302715040172619,,,,
W2,2026-07-06,16659_100g_Mumbai,High,True,0.0,,35.2,,False,hold,4660.165000000001,35.25,68.96166760845834,0.2347680291333333,,,,
W2,2026-07-06,16659_100g_Others,High,True,0.0,,39.5,,False,hold,5200.12,39.5,65.60583129420833,0.0828111812779166,,,,
W2,2026-07-06,16659_100g_Pune,High,True,0.0,,23.0,,False,hold,3049.13,23.0,89.8818340044,0.3148279465207143,,,,
W2,2026-07-06,16661_500g_Bangalore,High,True,827.190544871795,,215.9,,False,cut,32741.6675,230.75,91.66129930398216,2.7521361854107145,,,,
W2,2026-07-06,16661_500g_Chandigarh Tricity,High,True,0.0,,1.0,,False,hold,138.2025,1.0,98.58909337522618,0.2329867882315476,,,,
W2,2026-07-06,16661_500g_Chennai,High,True,0.0,,11.0,,False,hold,1597.0449999999998,11.0,72.65734043904166,1.4913794675e-05,,,,
W2,2026-07-06,16661_500g_Delhi-NCR,High,True,168.14826446281012,,44.7,,False,cut,6824.512500000001,47.75,93.50259664307144,1.6742702123033348,,,,
W2,2026-07-06,16661_500g_Hyderabad,High,True,0.0,,112.0,,False,hold,15984.635,112.0,90.12180058742857,0.2481102342874999,,,,
W2,2026-07-06,16661_500g_Kolkata,High,True,0.0,,28.5,,False,hold,4096.0475,28.5,74.91550740148215,1.6579103718035717,,,,
W2,2026-07-06,16661_500g_Lucknow,High,True,7.791267123287667,,1.9,,False,cut,288.1125,2.0,81.72268907560715,0.0016397696291621,,,,
W2,2026-07-06,16661_500g_Mumbai,High,True,0.0,,25.5,,False,hold,3697.1275,25.5,61.686035413825,0.1595393776091666,,,,
W2,2026-07-06,16661_500g_Others,High,True,0.0,,113.8,,False,hold,16172.0625,113.75,78.27669319507143,1.1548055475542855,,,,
W2,2026-07-06,16661_500g_Pune,High,True,0.0,,9.2,,False,hold,1312.47,9.25,85.23749800920832,0.0020157515070562,,,,
W2,2026-07-06,21491_5kg_Ahmedabad,High,True,0.0,,16.8,,False,hold,6005.780000000001,16.75,67.60021107053572,0.6411413783288691,,,,
W2,2026-07-06,21491_5kg_Bangalore,High,True,1050.4410094637226,,171.7,,False,cut,59409.69000000001,182.75,78.67578516517858,0.9640829483585712,,,,
W2,2026-07-06,21491_5kg_Chandigarh Tricity,High,True,0.0,,15.8,,False,hold,5716.695,15.75,65.68999028185715,1.51526458103,,,,
W2,2026-07-06,21491_5kg_Chennai,High,True,0.0,,19.8,,False,hold,6898.785,19.75,78.92277992260713,0.9663042895982142,,,,
W2,2026-07-06,21491_5kg_Delhi-NCR,High,True,0.0,,98.5,,False,hold,34223.37,98.5,62.19994362107143,0.0875979068973214,,,,
W2,2026-07-06,21491_5kg_Hyderabad,High,True,0.0,,36.2,,False,hold,12384.59,36.25,69.40871830451786,0.0333683661067857,,,,
W2,2026-07-06,21491_5kg_Kolkata,High,True,0.0,,19.5,,False,hold,6814.7175,19.5,73.64065008008035,0.1711001883592262,,,,
W2,2026-07-06,21491_5kg_Lucknow,High,True,0.0,,21.0,,False,hold,7379.325,21.0,71.86013071894166,5.490280643391666,,,,
W2,2026-07-06,21491_5kg_Mumbai,High,True,0.0,,37.0,,False,hold,13303.490000000002,37.0,65.62420622905357,1.3789001188321428,,,,
W2,2026-07-06,21491_5kg_Others,High,True,0.0,,189.2,,False,hold,66247.28,189.25,63.08329557842857,0.3122168870846429,,,,
W2,2026-07-06,21491_5kg_Pune,High,True,0.0,,19.8,,False,hold,7049.022500000001,19.75,63.26138147557739,0.3120957306505952,,,,
W2,2026-07-06,21686_1kg_Bangalore,High,True,0.0,,405.2,,False,hold,30239.9675,405.25,86.91070073540715,1.9820290006898096,,,,
W2,2026-07-06,21686_1kg_Chennai,High,True,0.0,,85.5,,False,hold,7180.88,85.5,77.94494444144642,0.9618329402785714,,,,
W2,2026-07-06,21686_1kg_Delhi-NCR,High,True,0.0,,123.8,,False,hold,9766.04,123.75,74.32305039719643,0.1466641433589285,,,,
W2,2026-07-06,21686_1kg_Hyderabad,High,True,0.0,,72.8,,False,hold,5729.99,72.75,69.712438653375,0.60042199186875,,,,
W2,2026-07-06,21686_1kg_Kolkata,High,True,0.0,,61.5,,False,hold,5005.83,61.5,79.56869035410715,0.7317359120321427,,,,
W2,2026-07-06,21686_1kg_Lucknow,High,True,0.0,,53.2,,False,hold,4377.992499999999,53.25,83.31120448184524,0.3667430233614285,,,,
W2,2026-07-06,21686_1kg_Others,High,True,0.0,,396.0,,False,hold,32537.605000000003,396.0,57.32933890908333,0.0598278407711833,,,,
W2,2026-07-06,21686_1kg_Pune,High,True,0.0,,87.8,,False,hold,7150.63,87.75,70.6414323147143,0.4210802894083333,,,,
W2,2026-07-06,21752_1ltr_Bangalore,High,True,0.0,,62.0,,False,hold,27396.24,62.0,91.67657168796428,0.0676086423453571,,,,
W2,2026-07-06,21752_1ltr_Delhi-NCR,High,True,0.0,,22.5,,False,hold,9882.1825,22.5,88.62622381189286,0.3733786993910714,,,,
W2,2026-07-06,21752_1ltr_Hyderabad,High,True,0.0,,68.0,,False,hold,29659.8675,68.0,84.3200882856012,0.2187613705361309,,,,
W2,2026-07-06,21752_1ltr_Lucknow,High,True,0.0,,1.8,,False,hold,789.3525,1.75,97.33893557421428,0.3381147197771428,,,,
W2,2026-07-06,21752_1ltr_Others,High,True,0.0,,34.5,,False,hold,15172.179999999998,34.5,80.77904555370237,0.2520802477070238,,,,
W2,2026-07-06,21752_1ltr_Pune,High,True,0.0,,5.2,,False,hold,2340.87,5.25,92.25287523016073,0.3693577680178571,,,,
W2,2026-07-06,21831_500g_Ahmedabad,High,True,0.0,,37.8,,False,hold,8203.08,37.75,79.26984692854167,69.45651562264285,,,,
W2,2026-07-06,21831_500g_Bangalore,High,True,0.0,,181.2,,False,hold,37940.1425,181.25,87.83940363508927,2.6250580009964284,,,,
W2,2026-07-06,21831_500g_Chandigarh Tricity,High,True,0.0,,30.2,,False,hold,6552.5,30.25,96.5713070940357,72.78613470949999,,,,
W2,2026-07-06,21831_500g_Chennai,High,True,0.0,,24.5,,False,hold,5284.469999999999,24.5,84.05115830098214,15.939887362517858,,,,
W2,2026-07-06,21831_500g_Delhi-NCR,High,True,0.0,,291.8,,False,hold,62813.9325,291.75,89.16253939716071,5.4285665738214295,,,,
W2,2026-07-06,21831_500g_Hyderabad,High,True,0.0,,87.5,,False,hold,19002.515,87.5,74.78903355589284,17.823070913433334,,,,
W2,2026-07-06,21831_500g_Kolkata,High,True,0.0,,64.2,,False,hold,13907.24,64.25,94.48799120138096,32.508862821696425,,,,
W2,2026-07-06,21831_500g_Lucknow,High,True,0.0,,44.2,,False,hold,9534.5225,44.25,74.57983193271428,28.568498506607146,,,,
W2,2026-07-06,21831_500g_Mumbai,High,True,0.0,,77.2,,False,hold,16569.82,77.25,69.11766784923215,13.923368816803572,,,,
W2,2026-07-06,21831_500g_Others,High,True,0.0,,373.0,,False,hold,80536.56000000001,373.0,84.41902323876786,10.370000433857143,,,,
W2,2026-07-06,21831_500g_Pune,High,True,0.0,,46.8,,False,hold,10131.935,46.75,83.9162002593869,16.713320447,,,,
W2,2026-07-06,21833_1kg_Ahmedabad,Experimental,True,0.0,,1.0,,False,hold,219.19,1.0,57.83035265392858,0.0,,,,
W2,2026-07-06,21833_1kg_Others,High,True,0.0,,5.2,,False,hold,926.4875,5.25,56.93770619431548,0.0,,,,
W2,2026-07-06,21833_1kg_Pune,High,True,0.0,,1.8,,False,hold,301.42499999999995,1.75,66.67012735318154,0.0,,,,
W2,2026-07-06,21835_500g_Bangalore,High,True,0.0,,103.0,,False,hold,17033.915,103.0,92.74961773994644,0.8158436225821428,,,,
W2,2026-07-06,21835_500g_Chandigarh Tricity,High,True,0.0,,3.2,,False,hold,537.25,3.25,90.76621720103572,0.0006797744580857,,,,
W2,2026-07-06,21835_500g_Chennai,High,True,0.0,,15.2,,False,hold,2474.0,15.25,59.72615102383929,0.5197096823996117,,,,
W2,2026-07-06,21835_500g_Delhi-NCR,High,True,0.0,,15.2,,False,hold,2525.455,15.25,90.11503438746428,0.0002538905788904,,,,
W2,2026-07-06,21835_500g_Hyderabad,High,True,0.0,,58.2,,False,hold,9637.5375,58.25,87.88757897979167,1.2238044435309523,,,,
W2,2026-07-06,21835_500g_Kolkata,High,True,0.0,,6.5,,False,hold,1076.75,6.5,74.57709113610417,0.0011175556100029,,,,
W2,2026-07-06,21835_500g_Lucknow,High,True,0.0,,11.0,,False,hold,1821.5,11.0,91.63165266107144,1.098338348257143,,,,
W2,2026-07-06,21835_500g_Others,High,True,0.0,,68.8,,False,hold,11385.055,68.75,77.70026048821428,0.0001793168196631,,,,
W2,2026-07-06,21835_500g_Pune,High,True,0.0,,38.0,,False,hold,6285.5,38.0,67.987680021875,1.1570634335714287,,,,
W2,2026-07-06,21836_500g_Chandigarh Tricity,High,True,0.0,,11.0,,False,hold,1729.2375,11.0,89.71543974725,1.4996371977035712,,,,
W2,2026-07-06,21836_500g_Delhi-NCR,High,True,0.0,,65.0,,False,hold,10293.412500000002,65.0,76.48708023567858,0.0,,,,
W2,2026-07-06,21836_500g_Lucknow,High,True,0.0,,4.8,,False,hold,755.25,4.75,93.73249299746428,5.2928299775e-05,,,,
W2,2026-07-06,21836_500g_Others,High,True,0.0,,95.5,,False,hold,15085.88,95.5,71.60068890610714,0.1303319245678571,,,,
W2,2026-07-06,21836_500g_Pune,High,True,0.0,,77.2,,False,hold,12282.75,77.25,83.67329887878572,0.9117582200285717,,,,
W2,2026-07-06,21837_500g_Lucknow,Experimental,True,0.0,,3.0,,False,hold,525.0,3.0,59.37675070004822,0.003687021518741,,,,
W2,2026-07-06,21837_500g_Others,High,True,0.0,,11.0,,False,hold,1924.885,11.0,52.31614094408333,0.021394235025,,,,
W2,2026-07-06,21837_500g_Pune,Experimental,True,0.0,,4.2,,False,hold,742.705,4.25,51.84377553958333,4.910891091557143e-05,,,,
W2,2026-07-06,21838_500g_Others,High,True,0.0,,16.8,,False,hold,2415.3625,16.75,59.53463542543452,0.0,,,,
W2,2026-07-06,21852_200g_Bangalore,High,True,0.0,,17.8,,False,hold,1412.3825,17.75,85.06188386366668,0.0004226286637077,,,,
W2,2026-07-06,21852_200g_Chandigarh Tricity,High,True,0.0,,2.5,,False,hold,200.0,2.5,87.00801749275,0.0005740438363928,,,,
W2,2026-07-06,21852_200g_Chennai,High,True,0.0,,4.5,,False,hold,352.5,4.5,73.629343629375,0.00012669611025,,,,
W2,2026-07-06,21852_200g_Delhi-NCR,High,True,0.0,,17.5,,False,hold,1385.175,17.5,76.64399670627976,0.0002402464798796,,,,
W2,2026-07-06,21852_200g_Hyderabad,High,True,0.0,,19.5,,False,hold,1541.075,19.5,69.02941833948213,0.0001468363916071,,,,
W2,2026-07-06,21852_200g_Kolkata,High,True,0.0,,3.0,,False,hold,236.0725,3.0,73.3369003029643,0.0005731646029285,,,,
W2,2026-07-06,21852_200g_Lucknow,High,True,0.0,,6.2,,False,hold,492.5,6.25,87.60504201694644,0.0,,,,
W2,2026-07-06,21852_200g_Mumbai,High,True,0.0,,5.5,,False,hold,436.1675,5.5,62.10126679891072,0.00139737312525,,,,
W2,2026-07-06,21852_200g_Others,High,True,0.0,,50.0,,False,hold,3925.5625,50.0,74.67629166995238,0.0006429367065157,,,,
W2,2026-07-06,21852_200g_Pune,High,True,0.0,,4.5,,False,hold,356.1775,4.5,75.340420448875,0.0001338673147857,,,,
W2,2026-07-06,21862_200g_Ahmedabad,High,True,0.0,,2.0,,False,hold,429.4450000000001,2.0,71.17871649553572,0.3924381720589286,,,,
W2,2026-07-06,21862_200g_Bangalore,High,True,0.0,,23.8,,False,hold,4838.09,23.75,74.86893100839285,0.0341926845066071,,,,
W2,2026-07-06,21862_200g_Chandigarh Tricity,High,True,0.0,,1.8,,False,hold,375.92,1.75,80.399659864,0.0648513326080357,,,,
W2,2026-07-06,21862_200g_Chennai,High,True,0.0,,9.0,,False,hold,1944.0075,9.0,60.25650124922917,1.045959822509643,,,,
W2,2026-07-06,21862_200g_Delhi-NCR,High,True,0.0,,18.8,,False,hold,3893.2125,18.75,66.42985594861905,0.0516805851186904,,,,
W2,2026-07-06,21862_200g_Hyderabad,High,True,0.0,,45.2,,False,hold,9475.165,45.25,83.16297318025595,0.0954324241798214,,,,
W2,2026-07-06,21862_200g_Kolkata,High,True,0.0,,5.8,,False,hold,1196.4325,5.75,67.06594435523213,0.0402839443171428,,,,
W2,2026-07-06,21862_200g_Lucknow,High,True,0.0,,3.5,,False,hold,766.0550000000001,3.5,65.37745098052083,2.233248527230625,,,,
W2,2026-07-06,21862_200g_Mumbai,High,True,0.0,,11.8,,False,hold,2476.1325,11.75,58.82413190055596,0.04018700672275,,,,
W2,2026-07-06,21862_200g_Others,High,True,0.0,,31.8,,False,hold,6688.2125,31.75,55.29369986542857,0.0338114195475,,,,
W2,2026-07-06,21862_200g_Pune,High,True,0.0,,2.2,,False,hold,440.8775,2.25,52.02937311455357,0.0695145709327381,,,,
W2,2026-07-06,24054_100g_Bangalore,Experimental,True,0.0,,2.0,,False,hold,519.405,2.0,50.408908116616665,0.22379740035,,,,
W2,2026-07-06,24054_100g_Chandigarh Tricity,Experimental,True,0.0,,2.8,,False,hold,695.4925,2.75,52.78911564631428,1.129586726967262,,,,
W2,2026-07-06,24054_100g_Chennai,High,True,0.0,,10.2,,False,hold,2726.0900000000006,10.25,57.99806949800001,0.0,,,,
W2,2026-07-06,24054_100g_Hyderabad,Experimental,True,0.0,,2.5,,False,hold,572.11,2.5,56.92108109363095,0.0,,,,
W2,2026-07-06,24054_100g_Mumbai,High,True,0.0,,0.8,,False,hold,200.725,0.75,51.98037602373809,0.0135503556826428,,,,
W2,2026-07-06,24054_100g_Others,High,True,0.0,,7.5,,False,hold,1999.145,7.5,60.84360889832144,0.0076304621591964,,,,
W2,2026-07-06,24055_500g_Bangalore,High,True,0.0,,57.8,,False,hold,5948.655000000001,57.75,94.72041399375,1.1907154604285716e-05,,,,
W2,2026-07-06,24055_500g_Chennai,High,True,0.0,,4.2,,False,hold,442.985,4.25,55.89535898455714,0.00010646887895,,,,
W2,2026-07-06,24055_500g_Hyderabad,High,True,0.0,,32.8,,False,hold,3374.4725,32.75,88.76504765466072,0.0,,,,
W2,2026-07-06,24055_500g_Kolkata,High,True,0.0,,9.5,,False,hold,972.2125,9.5,63.60613964673036,0.0002926906705173,,,,
W2,2026-07-06,24055_500g_Others,High,True,0.0,,55.8,,False,hold,5763.424999999999,55.75,71.460035385875,7.750595748928571e-07,,,,
W2,2026-07-06,245436_500g_Bangalore,High,True,0.0,,51.2,,False,hold,19360.25,51.25,59.91314804055357,11.877440196910715,,,,
W2,2026-07-06,245436_500g_Delhi-NCR,High,True,0.0,,48.8,,False,hold,18430.5,48.75,71.42455850285833,5.853695320643,,,,
W2,2026-07-06,245436_500g_Hyderabad,High,True,0.0,,70.0,,False,hold,26525.75,70.0,75.85578574214286,18.327964611625,,,,
W2,2026-07-06,245436_500g_Mumbai,Experimental,True,0.0,,42.7,,False,hold,16130.166666666666,42.66666666666666,62.73474750126667,12.186506870052382,,,,
W2,2026-07-06,245436_500g_Others,High,True,0.0,,29.5,,False,hold,11155.755,29.5,73.34240420933929,4.105281044155907,,,,
W2,2026-07-06,245436_500g_Pune,High,True,0.0,,5.5,,False,hold,2083.25,5.5,68.84342365696429,0.0123912614794285,,,,
W2,2026-07-06,286878_1ltr_Bangalore,High,True,0.0,,115.0,,False,hold,46817.8125,115.0,92.51849937451786,0.0,,,,
W2,2026-07-06,286878_1ltr_Chennai,High,True,0.0,,23.2,,False,hold,9399.155,23.25,82.78571428567858,0.0,,,,
W2,2026-07-06,286878_1ltr_Delhi-NCR,High,True,0.0,,40.0,,False,hold,16053.475,40.0,90.2831042061131,0.2011401978711904,,,,
W2,2026-07-06,286878_1ltr_Hyderabad,High,True,0.0,,76.0,,False,hold,30804.0775,76.0,80.44806384089284,0.0,,,,
W2,2026-07-06,286878_1ltr_Kolkata,High,True,0.0,,37.5,,False,hold,15249.447499999998,37.5,87.68570536826786,0.0,,,,
W2,2026-07-06,286878_1ltr_Lucknow,High,True,0.0,,6.5,,False,hold,2651.39,6.5,93.34733893548216,1.3699258424107144,,,,
W2,2026-07-06,286878_1ltr_Mumbai,Experimental,True,0.0,,13.5,,False,hold,5382.572499999999,13.5,70.55643862757142,0.0,,,,
W2,2026-07-06,286878_1ltr_Others,High,True,0.0,,115.0,,False,hold,46127.8625,115.0,69.01964502712501,0.1670217394767857,,,,
